GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC103902756	14.6480470268361	2.39035639848087	0.444476613538632	5.37791264078085	7.53543614353393e-08	8.38763959193152e-07
CUNH17orf58	5.13889889750797	-2.04664867611994	0.486529752624431	-4.20662593619392	2.59211661666465e-05	0.000151938561944236
WASF3	26.4316885222832	-2.01073642877544	0.283738926322999	-7.08657234603929	1.3747436465854e-12	4.1116640310755e-11
LOC103906334	203.623561536097	-2.54889615885095	0.219485338871377	-11.613058858317	3.53730814938591e-31	2.01012189941683e-28
KLHL42	10.383595915622	-2.15665828789749	0.447418259957749	-4.82022858901904	1.43393820322987e-06	1.15195169496078e-05
NRCAM	78.362367037364	-2.58104294147069	0.356866091461767	-7.23252503732823	4.7409520007779e-13	1.52368160992065e-11
CRYAB	300.322745143432	2.40211698628595	0.492446479559958	4.87792498472615	1.07207679498602e-06	8.87669720511048e-06
AFAP1	175.748797890734	-2.39698432503797	0.279187217106175	-8.58558049284326	9.03788977024471e-18	6.87197858093889e-16
MYO3B	3.51317687157242	-2.32090077739775	0.630296465260083	-3.6822367018036	0.000231196597898096	0.0010247248224572
CUNH8orf34	15.34298305963	-2.78769170722129	0.768938560786758	-3.62537639466148	0.000288540883211147	0.00123871805806392
MAB21L1	5.32588737794215	-2.08221157794249	0.558953141998787	-3.7251988073573	0.000195161350541167	0.000880289594054459
SLC25A30	111.792689457574	2.98621179278275	0.434331361055884	6.87542291563542	6.18062210508422e-12	1.60439431825766e-10
CKS2	33.8882539384259	-2.97139293581912	0.55947094518719	-5.31107640419993	1.08979626101456e-07	1.15963846799902e-06
PHEX	23.6832873873053	-2.63335823041688	0.538226796806173	-4.89265537510056	9.94845203609001e-07	8.32017324815367e-06
SPON1	85.9835946269274	-2.57077623629049	0.399150502707254	-6.44061881133584	1.18987368739972e-10	2.51410297511836e-09
LOC103903381	6.48411865252292	2.09146789189783	0.533815013581581	3.91796378649099	8.93001176781601e-05	0.000442078574310451
RGS9BP	8.75894646236799	2.11596860673004	0.698718340085981	3.02835704365461	0.00245887383675577	0.0078919324659489
LOC103903388	1087.64871502928	5.83963744451375	0.939635832989649	6.21478794176433	5.13940090004e-10	9.32606916264402e-09
LOC103900313	95.6588428623775	2.79000621083397	0.340487767730272	8.19414520948126	2.52380234844178e-16	1.45719219016716e-14
PDGFD	135.007448606304	-2.04889954198936	0.293351233788815	-6.98445858068001	2.85956589258122e-12	8.0402950370311e-11
LOC103900314	33.0939101622668	2.47093508643794	0.379478648173642	6.51139424663306	7.44564393292453e-11	1.61751745560938e-09
CEP19	60.4638029994229	2.16547574976981	0.186059017080771	11.6386498421076	2.62132310569214e-31	1.66484856306812e-28
DMRT2	10.0110444729549	-2.7780533444933	0.691814912249422	-4.01560199889378	5.9294247357257e-05	0.000309874147490951
SRGAP1	30.2278111991223	-2.45165516554843	0.351087232504106	-6.98303708756986	2.88866113544446e-12	8.08001924336627e-11
SLC7A2	842.083515782361	3.33894233528681	0.388394515219366	8.59678034691343	8.1983691234043e-18	6.41433271198524e-16
